,FECHA,HORA,PLACA_DETECTADA,PLACA_CORREGIDA,ESTADO,MOTIVO DE RECHAZO
1405,13/10/2020,5:01:55,ZAB41D,ZWB41D,Aprobado,
1406,13/10/2020,5:03:22,YSQ72E,XSQ72E,Aprobado,
1407,13/10/2020,5:08:01,RES281,REN281,Aprobado,
1408,13/10/2020,5:08:33,ZPH61,ZPH51,Aprobado,
1409,13/10/2020,5:10:17,BED066,DED066,Aprobado,
1410,13/10/2020,5:10:18,LWB28E,LRB28E,Aprobado,
1411,13/10/2020,5:10:21,ACW07,NAX007,Aprobado,
1412,13/10/2020,5:12:26,TMC54,TMC540,Aprobado,
1413,13/10/2020,5:12:33,DBD81A,DBN81A,Aprobado,
1414,13/10/2020,5:15:09,PFR26,PFR26B,Aprobado,
1415,13/10/2020,5:16:54,IKU30E,IKS30E,Aprobado,
1416,13/10/2020,5:17:01,RAD915,RAD915,Aprobado,
1417,13/10/2020,5:17:52,TTD40E,TIN40E,Aprobado,
1418,13/10/2020,5:18:42,BAR76,BAR17E,Aprobado,
1419,13/10/2020,5:19:19,FBC568,FBC560,Aprobado,
1420,13/10/2020,5:21:01,ALS71,FAN771,Aprobado,
1421,13/10/2020,5:21:20,ZXV24,AXA24D,Aprobado,
1422,13/10/2020,5:23:40,WMW85,WML685,Aprobado,
1423,13/10/2020,5:25:08,AFC90D,AFD90D,Aprobado,
1424,13/10/2020,5:28:47,ZZB36E,ZZB35E,Aprobado,
1425,13/10/2020,5:29:05,PWU87E,PKU86E,Aprobado,
1426,13/10/2020,5:30:10,PEP268,PEP26B,Aprobado,
1427,13/10/2020,5:30:47,PIG36D,PIG38D,Aprobado,
1428,13/10/2020,5:30:48,KRZ36E,KHZ36E,Aprobado,
1429,13/10/2020,5:31:53,BXQ46E,BWQ46E,Aprobado,
1430,13/10/2020,5:34:05,HXF89,HXF489,Aprobado,
1431,13/10/2020,5:34:08,BRP19,BRO819,Aprobado,
1432,13/10/2020,5:34:15,HPD15,HPD155,Aprobado,
1433,13/10/2020,5:34:27,FGH36,FGH536,Aprobado,
1434,13/10/2020,5:34:30,AMO80,AVO808,Aprobado,
1435,13/10/2020,5:34:34,WLB313,WLB313,Aprobado,
1436,13/10/2020,5:36:19,BUR56E,BUR58E,Aprobado,
1437,13/10/2020,5:36:37,DHA118,DHA118,Aprobado,
1438,13/10/2020,5:37:43,VYR34D,VTR34D,Aprobado,
1439,13/10/2020,5:38:07,ECS22D,ELS22D,Aprobado,
1440,13/10/2020,5:38:34,LSZ46,LSZ46E,Aprobado,
1441,13/10/2020,5:38:51,FAB62,FAE862,Aprobado,
1442,13/10/2020,5:39:59,THB86C,IHB86C,Aprobado,
1443,13/10/2020,5:40:36,CCI67D,CCI57D,Aprobado,
1444,13/10/2020,5:40:49,MNI898,MNI890,Rechazado,INTERFERENCIA FÍSICA
1445,13/10/2020,5:40:49,HRV23C,HHV26C,Aprobado,
1446,13/10/2020,5:42:41,VKQ88,VKQ88D,Aprobado,
1447,13/10/2020,5:43:16,HZC884,HZP884,Aprobado,
1448,13/10/2020,5:44:15,HNA39,HNA739,Aprobado,
1449,13/10/2020,5:45:04,CJS86B,CJS88B,Aprobado,
1450,13/10/2020,5:46:35,CSC79,CSC79E,Aprobado,
1451,13/10/2020,5:46:51,ZNH60D,ZWH60D,Aprobado,
1452,13/10/2020,5:47:18,MLW74,MLL74B,Aprobado,
1453,13/10/2020,5:51:09,HXE07,HXE107,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1454,13/10/2020,5:51:25,MJR32B,MMR32B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1455,13/10/2020,5:52:28,GGK036,GGK03B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1456,13/10/2020,5:53:12,SID70C,SIN70C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1457,13/10/2020,5:53:17,FRE17,ERE17B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1458,13/10/2020,5:53:55,LDN71,LWW718,Aprobado,
1459,13/10/2020,5:54:00,IXZ51E,WXZ51E,Aprobado,
1460,13/10/2020,5:55:34,JJN46D,JJN45D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1461,13/10/2020,5:56:08,DLA20,DLB720,Aprobado,
1462,13/10/2020,5:56:47,NVZ43,NVZ43D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1463,13/10/2020,5:56:50,HLD72E,HLN72E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1464,13/10/2020,5:57:52,FMS71E,TPN27E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1465,13/10/2020,5:58:30,FMX21,FHX214,Aprobado,
1466,13/10/2020,6:00:03,KKK06D,KKK05D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1467,13/10/2020,6:00:55,FSB03,FSB403,Aprobado,
1468,13/10/2020,6:01:39,DXT38,XOT38C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1469,13/10/2020,6:02:23,MNC41,MNC451,Aprobado,
1470,13/10/2020,6:03:45,HLD72E,HLN72E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1471,13/10/2020,6:04:08,HBC06C,HBC06D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1472,13/10/2020,6:04:47,INH67,INH367,Aprobado,
1473,13/10/2020,6:04:49,STV31,XSG51E,Aprobado,
1474,13/10/2020,6:04:50,XSG51,XSG51E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1475,13/10/2020,6:05:55,TSA82,TSA824,Aprobado,
1476,13/10/2020,6:06:24,RWX88E,RMX88E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1477,13/10/2020,6:07:04,ESE96D,ESE95D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1478,13/10/2020,6:08:21,JTN79C,JTN79C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1479,13/10/2020,6:08:29,RTU67C,RTS67C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1480,13/10/2020,6:09:17,PHP16D,PHP10D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1481,13/10/2020,6:10:37,AYT17F,JLT17F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1482,13/10/2020,6:11:07,BIG83,BIG83F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1483,13/10/2020,6:11:16,MTD097,MTD097,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1484,13/10/2020,6:12:05,HSU11,HSU11C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1485,13/10/2020,6:13:00,REB800,REB80D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1486,13/10/2020,6:13:13,PES77E,PES77E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1487,13/10/2020,6:13:32,PFS226,PFQ226,Aprobado,
1488,13/10/2020,6:15:43,DIH200,DIH200,Aprobado,
1489,13/10/2020,6:17:53,CUK182,CUW182,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1490,13/10/2020,6:22:01,PEU162,PEN162,Aprobado,
1491,13/10/2020,6:22:07,NAV189,NAV189,Aprobado,
1492,13/10/2020,6:22:51,DBC52,DBC52A,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1493,13/10/2020,6:23:41,CHR29E,CHR29B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1494,13/10/2020,6:24:30,IGG23,IGG424,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1495,13/10/2020,6:25:00,FTC40B,FTC40B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1496,13/10/2020,6:28:32,LGF13D,LGL13D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1497,13/10/2020,6:28:39,JPV14,BKK54F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1498,13/10/2020,6:31:17,ELU957,EKF957,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1499,13/10/2020,6:32:27,LKC25D,WXP25D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1500,13/10/2020,6:32:48,JPV28C,BPV28C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1501,13/10/2020,6:34:52,CFD25E,,Rechazado,INTERFERENCIA FÍSICA
1502,13/10/2020,6:35:12,BHU92,BHU192,Aprobado,
1503,13/10/2020,6:35:25,PFG27D,MFG27D,Aprobado,
1504,13/10/2020,6:36:48,HEB692,HEB692,Aprobado,
1505,13/10/2020,6:37:01,DDX11D,OII11D,Aprobado,
1506,13/10/2020,6:39:03,HZM77B,HZM778,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1507,13/10/2020,6:39:25,STC89,STC879,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1508,13/10/2020,6:41:01,BDM08F,BQM08F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1509,13/10/2020,6:41:53,EWR659,EWR659,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1510,13/10/2020,6:45:12,WLV94D,WLV94D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1511,13/10/2020,6:45:44,JKS389,JKN339,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1512,13/10/2020,6:47:41,WSS56C,MSS56C,Aprobado,
1513,13/10/2020,6:49:56,FGG178,FGG170,Aprobado,
1514,13/10/2020,6:53:52,RUR43C,RUR43C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1515,13/10/2020,6:54:56,HBG21,HBG21D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1516,13/10/2020,6:57:23,WGY94E,KGY94E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1517,13/10/2020,6:58:15,SSU72D,SSU72D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1518,13/10/2020,6:58:19,LGX67D,LGX67D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1519,13/10/2020,7:00:50,XTO91,XTO91A,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1520,13/10/2020,7:04:42,ARN79E,NRN79E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1521,13/10/2020,7:05:28,AWT92D,AMT92D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1522,13/10/2020,7:11:19,RNV61A,RNV51A,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1523,13/10/2020,7:16:17,JKU787,JKM787,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1524,13/10/2020,7:16:25,BLV69V,BWV69V,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1525,13/10/2020,7:17:36,MAE21,MVR212,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1526,13/10/2020,7:26:41,XBX66X,KBF66C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1527,13/10/2020,7:37:29,HBM70,HBD970,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1528,13/10/2020,7:42:16,ARR77E,ARR77E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1529,13/10/2020,7:43:01,FGM11B,FGM118,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1530,13/10/2020,7:50:25,BFR822,DFR822,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1531,13/10/2020,7:56:51,MLK11,MLK101,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1532,13/10/2020,8:09:24,UDU45C,FZM45C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1533,13/10/2020,8:14:18,STF07,STF507,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1534,13/10/2020,8:26:37,MDK745,MOK745,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1535,13/10/2020,8:27:05,BPM03,BPM03F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1536,13/10/2020,8:31:45,BPZ70,BPZ70C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1537,13/10/2020,8:40:18,NWW43,NMW43E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1538,13/10/2020,8:42:15,BJN93,DJN933,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1539,13/10/2020,8:42:28,CMC34D,CMP34D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1540,13/10/2020,8:46:50,MIB36,MIB636,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1541,13/10/2020,8:50:48,DTX66E,XTX66E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1542,13/10/2020,8:50:52,MVV10D,MVV10D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1543,13/10/2020,8:53:04,DDH18,DS48C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1544,13/10/2020,8:55:29,ITA81,ITA581,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1545,13/10/2020,8:55:43,MWE736,MME736,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1546,13/10/2020,9:09:21,LTF35,LTF35F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1547,13/10/2020,9:14:20,BXD407,BXD407,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1548,13/10/2020,9:29:01,DCC64F,DCP64F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1549,13/10/2020,9:50:33,PXP61E,PXP51E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1550,13/10/2020,9:56:58,LFD53D,LFN53D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1551,13/10/2020,9:59:01,DJK92,DJK992,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1552,13/10/2020,10:03:00,FJM07D,FJE07D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1553,13/10/2020,10:07:03,SSQ76E,SSQ96E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1554,13/10/2020,10:18:59,IHD08E,IHN08E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1555,13/10/2020,10:21:30,BUQ21,BUQ213,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1556,13/10/2020,10:28:58,TMS51,TMS519,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1557,13/10/2020,11:55:35,BJO181,DJO181,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1558,14/10/2020,12:39:23,MNP16,MNP176,Aprobado,
1559,14/10/2020,1:06:53,XGK34E,KGK34E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1560,14/10/2020,1:46:58,GYY58,GYY58D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1561,14/10/2020,2:07:05,FCM78,FCM718,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1562,14/10/2020,3:59:20,TIO68C,IIO68C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1563,14/10/2020,4:22:31,MNY016,MNY018,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1564,14/10/2020,4:45:38,DRA91,DRA91D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1565,14/10/2020,5:02:48,FGM86D,FGD85D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1566,14/10/2020,5:04:56,BRD77,BRN77F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1567,14/10/2020,5:05:01,TLY53D,TWY53D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1568,14/10/2020,5:08:54,LGH53C,LGH53D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1569,14/10/2020,5:15:08,PGU91,PGY91Y,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1570,14/10/2020,5:19:13,FYR71,FYR71E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1571,14/10/2020,5:27:01,CRV58V,CHV58V,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1572,14/10/2020,5:31:07,IRY01Y,IRY01Y,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1573,14/10/2020,5:33:09,JZC99C,JZP99C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1574,14/10/2020,5:37:00,YCV73,YCV73V,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1575,14/10/2020,5:37:17,TMA12,TMA128,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1576,14/10/2020,5:38:57,CHQ61B,CHQ61B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1577,14/10/2020,5:40:51,NXP29,NXP29C,Aprobado,
1578,14/10/2020,5:48:53,BDP41,BOP41C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1579,14/10/2020,5:49:56,EGB43D,LGB43D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1580,14/10/2020,5:50:53,PET07,PET07E,Aprobado,
1581,14/10/2020,5:52:55,HRW66W,HRW56W,Aprobado,
1582,14/10/2020,5:55:42,REG78,REG978,Aprobado,
1583,14/10/2020,5:55:46,BFO26B,BFO25B,Aprobado,
1584,14/10/2020,5:59:01,SSD23,SSD26E,Aprobado,
1585,14/10/2020,6:01:42,NZV82C,NZV82C,Aprobado,
1586,14/10/2020,6:01:47,XRX13B,KCR03B,Aprobado,
1587,14/10/2020,6:03:36,HUP096,HUI98F,Aprobado,
1588,14/10/2020,6:03:38,GDS32E,GOS32E,Aprobado,
1589,14/10/2020,6:03:40,TMF016,TMF016,Aprobado,
1590,14/10/2020,6:05:37,T0036,TQN73E,Aprobado,
1591,14/10/2020,6:05:38,CCK40,CCK40D,Aprobado,
1592,14/10/2020,6:05:39,RWU88,RMU88E,Aprobado,
1593,14/10/2020,6:06:00,BJO691,DJO691,Aprobado,
1594,14/10/2020,6:08:04,DCT27A,DQT27A,Aprobado,
1595,14/10/2020,6:08:18,MNQ62,MNQ642,Aprobado,
1596,14/10/2020,6:10:03,HYA11,HYA411,Aprobado,
1597,14/10/2020,6:10:06,EJZ126,LJZ126,Aprobado,
1598,14/10/2020,6:10:12,IEH93C,XEH93C,Aprobado,
1599,14/10/2020,6:10:15,IGB86E,IGB85E,Aprobado,
1600,14/10/2020,6:12:09,SJM96A,SJE96A,Aprobado,
1601,14/10/2020,6:12:17,RDX62,RDX62D,Aprobado,
1602,14/10/2020,6:13:31,RWE59E,RME59E,Aprobado,
1603,14/10/2020,6:17:51,GXB93B,GXB96B,Aprobado,
1604,14/10/2020,6:20:56,RWF12E,RMF12E,Aprobado,
1605,14/10/2020,6:21:01,FVB92,FVB920,Aprobado,
1606,14/10/2020,6:21:24,MCZ73D,HCZ73D,Aprobado,
1607,14/10/2020,6:22:55,RST21,RST21B,Aprobado,
1608,14/10/2020,6:25:32,ALK69,CAF69C,Aprobado,
1609,14/10/2020,6:27:37,AMF71,AMF71F,Aprobado,
1610,14/10/2020,6:27:50,SPC33E,SRP33E,Aprobado,
1611,14/10/2020,6:30:16,TMR54,TMR548,Aprobado,
1612,14/10/2020,6:32:26,IAC27,IAC227,Aprobado,
1613,14/10/2020,6:34:00,LAU697,LAD697,Aprobado,
1614,14/10/2020,6:34:21,DTK66E,UTK68E,Aprobado,
1615,14/10/2020,6:34:25,CBB08C,QBB08C,Aprobado,
1616,14/10/2020,6:36:03,FAD44,FAD744,Aprobado,
1617,14/10/2020,6:36:07,AWH50B,AMH50B,Aprobado,
1618,14/10/2020,6:36:45,JEG20D,JEL20D,Aprobado,
1619,14/10/2020,6:38:07,RWE60E,RME60E,Aprobado,
1620,14/10/2020,6:40:22,SIF46,SIF46C,Aprobado,
1621,14/10/2020,6:40:35,BXP31,BXP31E,Aprobado,
1622,14/10/2020,6:41:48,LDY755,LDY755,Aprobado,
1623,14/10/2020,6:44:39,EDG63E,EOG63E,Aprobado,
1624,14/10/2020,6:44:41,RDD52E,RNN52E,Aprobado,
1625,14/10/2020,6:45:02,KTT98C,GGC96C,Aprobado,
1626,14/10/2020,6:45:18,FAG297,FAG297,Aprobado,
1627,14/10/2020,6:47:09,VSM96E,VSD96E,Aprobado,
1628,14/10/2020,6:51:25,BDR71F,BQR71F,Aprobado,
1629,14/10/2020,6:52:58,IXM52,IXM52E,Aprobado,
1630,14/10/2020,6:53:50,SNW513,SNL513,Aprobado,
1631,14/10/2020,6:53:51,LTA10,LTA10F,Aprobado,
1632,14/10/2020,6:55:48,EKG707,EKG707,Aprobado,
1633,14/10/2020,6:56:11,AFF37,AFF437,Aprobado,
1634,14/10/2020,7:02:16,XSE23C,KSE23C,Aprobado,
1635,14/10/2020,7:02:23,BHK937,DHK937,Aprobado,
1636,14/10/2020,7:03:58,TBR05,,Rechazado,PLACA ILEGIBLE
1637,14/10/2020,7:05:35,WCE70,WCE70D,Aprobado,
1638,14/10/2020,7:06:26,MHH98D,MHH980,Aprobado,
1639,14/10/2020,7:06:32,FLQ15,HAF15D,Aprobado,
1640,14/10/2020,7:11:15,FQP42,FQF429,Aprobado,
1641,14/10/2020,7:11:22,DDA135,UDA135,Aprobado,
1642,14/10/2020,7:12:30,FFS92E,PFS92E,Aprobado,
1643,14/10/2020,7:12:54,HHC09,HHC409,Aprobado,
1644,14/10/2020,7:13:15,AVB75C,WNB75C,Aprobado,
1645,14/10/2020,7:14:59,LRE65,LRE85E,Aprobado,
1646,14/10/2020,7:15:00,LNZ10D,LWZ10D,Aprobado,
1647,14/10/2020,7:15:06,ARX34D,AHX34D,Aprobado,
1648,14/10/2020,7:18:23,LRV03D,LHV03D,Aprobado,
1649,14/10/2020,7:21:35,KCM86B,KCM85B,Aprobado,
1650,14/10/2020,7:21:48,YMY62,YHY621,Aprobado,
1651,14/10/2020,7:23:41,ZVG86C,ZNG86C,Aprobado,
1652,14/10/2020,7:26:05,HKX55D,HCC55D,Aprobado,
1653,14/10/2020,7:28:11,TJT78C,IJT78C,Aprobado,
1654,14/10/2020,7:28:42,MMM806,MND806,Aprobado,
1655,14/10/2020,7:29:52,DEP573,UEP573,Aprobado,
1656,14/10/2020,7:30:21,RFM75C,RFD75C,Aprobado,
1657,14/10/2020,7:30:25,ICM44E,CRM44E,Aprobado,
1658,14/10/2020,7:30:31,BTV44,BUV42V,Aprobado,
1659,14/10/2020,7:30:33,CDR23,CQR23,Aprobado,
1660,14/10/2020,7:31:30,RSW37C,RSL37C,Aprobado,
1661,14/10/2020,7:32:18,WGF80,MGF80F,Aprobado,
1662,14/10/2020,7:32:38,NZP15C,NZD15C,Aprobado,
1663,14/10/2020,7:32:42,FBA872,FBA872,Aprobado,
1664,14/10/2020,7:35:02,ZNZ71D,ZWZ71D,Aprobado,
1665,14/10/2020,7:35:13,SPC36,SPC362,Aprobado,
1666,14/10/2020,7:36:44,T0624,ITI324,Aprobado,
1667,14/10/2020,7:36:52,XSS62,XSS62E,Aprobado,
1668,14/10/2020,7:38:25,NVG52C,NVG52C,Aprobado,
1669,14/10/2020,7:42:29,HNE99,HNE994,Aprobado,
1670,14/10/2020,7:42:59,DPR69B,PJR69B,Aprobado,
1671,14/10/2020,7:43:20,JRW68W,JKL68D,Aprobado,
1672,14/10/2020,7:43:37,JJO400,HZP558,Aprobado,
1673,14/10/2020,7:43:44,SWC046,SMC046,Aprobado,
1674,14/10/2020,7:44:35,TAV56C,GHZ56C,Aprobado,
1675,14/10/2020,7:50:24,BFH708,DFH708,Aprobado,
1676,14/10/2020,7:52:04,SNC94,SNC948,Aprobado,
1677,14/10/2020,7:53:49,MNP702,MND702,Aprobado,
1678,14/10/2020,7:54:02,CWQ38D,ZWQ48D,Aprobado,
1679,14/10/2020,7:54:07,CXD568,LXN56B,Aprobado,
1680,14/10/2020,7:56:28,XSA18,XSA18E,Aprobado,
1681,14/10/2020,7:58:15,CKD26F,CKN26F,Aprobado,
1682,14/10/2020,7:58:24,CKZ84,CKZ854,Aprobado,
1683,14/10/2020,7:58:35,KZZ31,KZZ31E,Aprobado,
1684,14/10/2020,8:00:57,CFP98A,DFP98A,Aprobado,
1685,14/10/2020,8:07:03,DTD10E,UTN10E,Aprobado,
1686,14/10/2020,8:07:26,TEW26W,YEW26W,Aprobado,
1687,14/10/2020,8:09:27,NPX22,NPX22D,Aprobado,
1688,14/10/2020,8:11:34,TAA31,TAA315,Aprobado,
1689,14/10/2020,8:11:55,LNC33C,LWC33C,Aprobado,
1690,14/10/2020,8:13:28,RCB94C,KCB94C,Aprobado,
1691,14/10/2020,8:13:57,KCK41C,KQK41C,Aprobado,
1692,14/10/2020,8:17:18,KBK96,KBK962,Aprobado,
1693,14/10/2020,8:17:55,PPM53C,PPE53C,Aprobado,
1694,14/10/2020,8:20:07,BJC11,BJC171,Aprobado,
1695,14/10/2020,8:24:00,JEX36,KEX363,Aprobado,
1696,14/10/2020,8:26:46,MOO99,MOO999,Aprobado,
1697,14/10/2020,8:28:40,VDB535,WDB535,Aprobado,
1698,14/10/2020,8:28:43,YZH29D,YZH29D,Aprobado,
1699,14/10/2020,8:28:47,ZAM10D,ZWM10D,Aprobado,
1700,14/10/2020,8:31:28,KBK95,KBK952,Aprobado,
1701,14/10/2020,8:33:39,TLS24,,Rechazado,INTERFERENCIA FÍSICA
1702,14/10/2020,8:36:42,IMM698,IMM690,Aprobado,
1703,14/10/2020,8:37:30,JHR884,JHR884,Aprobado,
1704,14/10/2020,8:39:42,MXA45,MXA453,Aprobado,
1705,14/10/2020,8:39:54,PHP93,PHP933,Aprobado,
1706,14/10/2020,8:39:58,TPA01,TPA011,Aprobado,
1707,14/10/2020,8:41:08,ITE908,ITE908,Aprobado,
1708,14/10/2020,8:41:55,HRQ60,HRQ60E,Aprobado,
1709,14/10/2020,8:43:45,IZB89,IZB89E,Aprobado,
1710,14/10/2020,8:48:12,SKR28,SKR285,Aprobado,
1711,14/10/2020,8:50:22,GLB17E,GLB17F,Aprobado,
1712,14/10/2020,8:54:38,PKY06D,PKY05D,Aprobado,
1713,14/10/2020,8:54:47,TTM20,TTM240,Aprobado,
1714,14/10/2020,8:57:24,KRR61,KRR561,Aprobado,
1715,14/10/2020,8:57:31,BXZ69,BXZ693,Aprobado,
1716,14/10/2020,9:03:34,FCD49,FCD496,Aprobado,
1717,14/10/2020,9:03:56,JIC06,,Rechazado,INTERFERENCIA FÍSICA
1718,14/10/2020,9:05:46,SSB68E,SSB88E,Aprobado,
1719,14/10/2020,9:09:37,NVQ79,NVQ79D,Aprobado,
1720,14/10/2020,9:09:55,VJR31D,VJR31D,Aprobado,
1721,14/10/2020,9:11:24,STQ44,MSG044,Aprobado,
1722,14/10/2020,9:12:06,WPZ47E,MPZ47E,Aprobado,
1723,14/10/2020,9:12:07,RMR76,RMR78E,Aprobado,
1724,14/10/2020,9:12:20,LUA81C,WUA81C,Aprobado,
1725,14/10/2020,9:16:28,RZN45,RZN45E,Aprobado,
1726,14/10/2020,9:16:32,TPA31,TPA311,Aprobado,
1727,14/10/2020,9:18:53,BXB89C,BWB89D,Aprobado,
1728,14/10/2020,9:19:00,ARO74,ARO743,Aprobado,
1729,14/10/2020,9:19:57,ITN04,ITD404,Aprobado,
1730,14/10/2020,9:20:47,ASX87,ASX87D,Aprobado,
1731,14/10/2020,9:22:55,TPA89,TPA894,Aprobado,
1732,14/10/2020,9:23:16,MVD76,MVD766,Aprobado,
1733,14/10/2020,9:23:19,HXM458,HXD458,Aprobado,
1734,14/10/2020,9:23:31,SHZ68,SHZ86C,Aprobado,
1735,14/10/2020,9:27:34,KYK64,KYK64E,Aprobado,
1736,14/10/2020,9:29:26,MLZ02,MLZ020,Aprobado,
